scope,course_code,title,cus,program_count,colleges,programs
AP,D760,Secondary Literacy and Mathematics,3,4,School of Education,"Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate"
AP,D761,Behavioral Intervention Strategies and Applied,3,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D762,"Special Education Law, Policies and",2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D763,Assessment for Special Education,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D764,Individualized Education Plan (IEP),2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D765,Special Education Curriculum,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D766,Considerations for Instructional Planning for,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D767,Elementary Literacy and Mathematics,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D768,Secondary Literacy and Mathematics,2,1,School of Education,"Master of Arts in Teaching, Special Education"
AP,D769,Secondary Literacy Methods and Interventions,3,14,School of Education,"Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D770,Secondary Literacy Methods and Interventions,2,8,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary); Master of Arts in Teaching, Special Education"
AP,D771,Quantitative Literacy,3,14,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D772,Statistical Data Literacy,3,8,School of Education,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Science, Science Education (Secondary Chemistry)"
AP,D773,Technology and Ethics: Emerging Trends and,3,18,School of Education; School of Technology,"Bachelor of Arts, Educational Studies in Elementary Education; Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education; Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Arts, Educational Studies in Special and Elementary Education; Bachelor of Arts, Elementary Education; Bachelor of Arts, Special Education and Elementary Education (Dual Licensure); Bachelor of Arts, Special Education, Mild to Moderate; Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT); Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D774,Introduction to Business Accounting,3,6,School of Business,"Bachelor of Science, Business Management; Bachelor of Science, Communications; Bachelor of Science, Healthcare Administration; Bachelor of Science, Human Resource Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,D775,Introduction to Business Finance,3,6,School of Business,"Bachelor of Science, Business Management; Bachelor of Science, Communications; Bachelor of Science, Healthcare Administration; Bachelor of Science, Human Resource Management; Bachelor of Science, Supply Chain and Operations Management; Bachelor of Science, User Experience Design"
AP,D776,Healthcare Leadership and Community,3,1,School of Business,"Bachelor of Science, Healthcare Administration"
AP,D777,Real Life Applications of Data Structures,3,3,School of Technology,"Master of Science, Software Engineering - AI Engineering; Master of Science, Software Engineering - DevOps Engineering; Master of Science, Software Engineering - Domain Driven Design"
AP,D778,Advanced Software Engineering,3,4,School of Technology,"Bachelor of Science, Software Engineering (BSSWE to MSSWE); Master of Science, Software Engineering - AI Engineering; Master of Science, Software Engineering - DevOps Engineering; Master of Science, Software Engineering - Domain Driven Design"
AP,D779,Software Product Design and Requirement,3,3,School of Technology,"Master of Science, Software Engineering - AI Engineering; Master of Science, Software Engineering - DevOps Engineering; Master of Science, Software Engineering - Domain Driven Design"
AP,D780,Software Architecture and Design,3,6,School of Technology,"Bachelor of Science, Software Engineering (BSSWE to MSSWE); Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction; Master of Science, Software Engineering - AI Engineering; Master of Science, Software Engineering - DevOps Engineering; Master of Science, Software Engineering - Domain Driven Design"
AP,D781,Software Quality Assurance and Deployment,4,4,School of Technology,"Bachelor of Science, Software Engineering (BSSWE to MSSWE); Master of Science, Software Engineering - AI Engineering; Master of Science, Software Engineering - DevOps Engineering; Master of Science, Software Engineering - Domain Driven Design"
AP,D782,Network Architecture and Cloud Computing,3,5,School of Technology,"Bachelor of Science, Software Engineering (BSSWE to MSSWE); Master of Science, Computer Science, Computing Systems; Master of Science, Software Engineering - AI Engineering; Master of Science, Software Engineering - DevOps Engineering; Master of Science, Software Engineering - Domain Driven Design"
AP,D783,DevOps Foundations,3,1,School of Technology,"Master of Science, Software Engineering - DevOps Engineering"
AP,D784,Continuous Integration and Continuous,3,1,School of Technology,"Master of Science, Software Engineering - DevOps Engineering"
AP,D785,DevOps Security,3,1,School of Technology,"Master of Science, Software Engineering - DevOps Engineering"
AP,D786,Microservices Design and Architecture,3,1,School of Technology,"Master of Science, Software Engineering - Domain Driven Design"
AP,D787,Scalability and Performance Optimization,3,1,School of Technology,"Master of Science, Software Engineering - Domain Driven Design"
AP,D788,Domain Driven Design,3,1,School of Technology,"Master of Science, Software Engineering - Domain Driven Design"
AP,D789,Applied Machine Learning for Business,3,1,School of Technology,"Master of Science, Software Engineering - AI Engineering"
AP,D790,Human Centered AI,3,1,School of Technology,"Master of Science, Software Engineering - AI Engineering"
AP,D791,Integrating AI with Modern Software,3,1,School of Technology,"Master of Science, Software Engineering - AI Engineering"
AP,D793,Formal Languages Overview,3,4,School of Technology,"Bachelor of Science, Computer Science (BSCS to MSCS); Master of Science, Computer Science, Artificial Intelligence and Machine Learning; Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction"
AP,D794,Computer Architecture and Systems,3,3,School of Technology,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning; Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction"
AP,D795,Applied Algorithms and Reasoning,3,4,School of Technology,"Bachelor of Science, Computer Science (BSCS to MSCS); Master of Science, Computer Science, Artificial Intelligence and Machine Learning; Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction"
AP,D796,Unix and Linux,3,3,School of Technology,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning; Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction"
AP,D797,Artificial Intelligence and Machine Learning,3,4,School of Technology,"Bachelor of Science, Computer Science (BSCS to MSCS); Master of Science, Computer Science, Artificial Intelligence and Machine Learning; Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction"
AP,D798,Emerging Computing Systems,4,1,School of Technology,"Master of Science, Computer Science, Computing Systems"
AP,D799,Mobile and Ubiquitous Design,4,2,School of Technology,"Master of Science, Computer Science, Computing Systems; Master of Science, Computer Science, Human-Computer Interaction"
AP,D800,Human-Computer Interaction,4,1,School of Technology,"Master of Science, Computer Science, Human-Computer Interaction"
AP,D801,Machine Learning for Computer Scientists,4,1,School of Technology,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning"
AP,D802,Deep Learning,3,1,School of Technology,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning"
AP,D803,Natural Language Processing,3,1,School of Technology,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning"
AP,D804,Advanced AI for Computer Scientists,4,1,School of Technology,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning"
AP,D805,Secondary Disciplinary Literacy,3,10,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D806,Secondary Disciplinary Literacy,2,7,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D807,General Secondary Methods,3,10,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D808,General Secondary Methods,2,7,School of Education,"Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D822,Technology Governance,3,2,School of Technology,"Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,D827,Fundamentals of Information Security,3,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D828,Legal Issues in Information Security,4,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D829,Digital Forensics in Cybersecurity,4,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D830,Introduction to Cryptography,4,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D831,Introduction to AI and Security,2,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D832,Managing Information Security,3,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D833,Cybersecurity and Information Assurance,4,1,School of Technology,"Bachelor of Science, Cybersecurity and Information Assurance"
AP,D835,Social Studies Methods I,2,1,School of Education,"Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D836,Social Studies Methods II,2,1,School of Education,"Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D837,Secondary Social Studies Curriculum,2,1,School of Education,"Master of Arts in Teaching, Social Studies Education (Secondary)"
AP,D838,Teaching Adolescent Literature in Secondary,2,1,School of Education,"Master of Arts in Teaching, English Education (Secondary)"
AP,D839,Teaching Writing in Secondary Schools,2,1,School of Education,"Master of Arts in Teaching, English Education (Secondary)"
AP,D840,Teaching English Language Arts in Secondary,2,1,School of Education,"Master of Arts in Teaching, English Education (Secondary)"
AP,D841,Secondary English Language Arts Curriculum,2,1,School of Education,"Master of Arts in Teaching, English Education (Secondary)"
AP,D842,Technology and Ethics: A Look at Emerging,2,9,School of Education,"Master of Arts in Teaching, Elementary Education; Master of Arts in Teaching, English Education (Secondary); Master of Arts in Teaching, Mathematics Education (Secondary); Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics); Master of Arts in Teaching, Social Studies Education (Secondary); Master of Arts in Teaching, Special Education"
AP,D843,General Chemistry I,3,9,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Chemistry"
AP,D844,General Chemistry I Lab,1,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D845,General Physics I,3,9,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D846,General Physics I Lab,1,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D847,General Earth Science I,3,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D848,General Earth Science I Lab,1,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D849,General Biology I,3,10,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D850,General Biology I Lab,1,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D852,Astronomy,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D853,Meteorology,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D854,Environmental Science,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D855,Natural Hazards,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D856,Environmental Management with Lab,4,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D857,Secondary Earth Science Curriculum,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D858,Secondary Earth Science Curriculum,2,1,School of Education,"Master of Arts in Teaching, Science Education (Secondary Earth Science)"
AP,D859,General Geology,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Earth Science"
AP,D860,General Physics II with Lab,4,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D861,Electricity and Magnetism,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D862,Astrophysics with Lab,4,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D863,"Waves, Acoustics, and Sound",3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D864,Secondary Physics Curriculum,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D865,Secondary Physics Curriculum,2,1,School of Education,"Master of Arts in Teaching, Science Education (Secondary Physics)"
AP,D866,General Chemistry II with Lab,4,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Science, Science Education (Secondary Chemistry); Endorsement Preparation Program, Chemistry"
AP,D867,Organic Chemistry,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Science, Science Education (Secondary Chemistry); Endorsement Preparation Program, Chemistry"
AP,D868,Analytical Chemistry with Lab,4,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Science, Science Education (Secondary Chemistry); Endorsement Preparation Program, Chemistry"
AP,D869,Biochemistry I,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Science, Science Education (Secondary Chemistry); Endorsement Preparation Program, Chemistry"
AP,D870,Physical Chemistry I,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Science, Science Education (Secondary Chemistry); Endorsement Preparation Program, Chemistry"
AP,D871,Secondary Chemistry Curriculum,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Science, Science Education (Secondary Chemistry); Endorsement Preparation Program, Chemistry"
AP,D872,Secondary Chemistry Curriculum,2,1,School of Education,"Master of Arts in Teaching, Science Education (Secondary Chemistry)"
AP,D873,Laboratory Safety,1,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D874,Three Dimensional Science and Engineering,3,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D875,Secondary Science Teaching Methods,3,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Chemistry); Bachelor of Science, Science Education (Secondary Earth Science); Bachelor of Science, Science Education (Secondary Physics)"
AP,D876,Cell Biology,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D877,General Biology II,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D878,General Ecology,3,6,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Biology; Endorsement Preparation Program, Earth Science"
AP,D879,Genetics,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D880,Evolutionary Biology,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D881,Advanced Zoology and Botany with Lab,4,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D882,Secondary Biology Curriculum,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D883,Secondary Biology Curriculum,2,1,School of Education,"Master of Arts in Teaching, Science Education (Secondary Biology)"
AP,D884,Laboratory Safety,1,4,School of Education,"Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics)"
AP,D885,Three Dimensional Science and Engineering,2,4,School of Education,"Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics)"
AP,D886,Secondary Science Teaching Methods,2,4,School of Education,"Master of Arts in Teaching, Science Education (Secondary Biology); Master of Arts in Teaching, Science Education (Secondary Chemistry); Master of Arts in Teaching, Science Education (Secondary Earth Science); Master of Arts in Teaching, Science Education (Secondary Physics)"
AP,D887,Molecular Biology,3,3,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Science, Science Education (Secondary Biological Science); Endorsement Preparation Program, Biology"
AP,D888,Probability and Statistics,3,8,School of Education,"Bachelor of Arts, Educational Studies in Secondary Biological Science Education; Bachelor of Arts, Educational Studies in Secondary Earth Science Education; Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Biological Science); Bachelor of Science, Science Education (Secondary Earth Science); Endorsement Preparation Program, Biology; Endorsement Preparation Program, Earth Science"
AP,D889,Trigonometry,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D890,Calculus I,3,5,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Arts, Educational Studies in Secondary Physics Science Education; Bachelor of Science, Mathematics Education (Secondary); Bachelor of Science, Science Education (Secondary Physics); Endorsement Preparation Program, Physics"
AP,D891,Calculus II,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D892,Multivariable Calculus,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D893,Linear Algebra,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D894,Advanced Calculus,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D895,Geometry for Secondary Mathematics,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D896,Differential Equations,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D897,Advanced Probability and Statistics,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
AP,D898,Algebra for Secondary Mathematics Teaching,3,2,School of Education,"Bachelor of Arts, Educational Studies in Secondary Mathematics Education; Bachelor of Science, Mathematics Education (Secondary)"
